event_id,spektrix_instance_id,project_name,event_name,start_datetime
recCTEpQVwL4P9vpB,,PLAY: Intergenerational Play,,2025-02-13 13:15:00+00:00
recqbJMIfqti32Ddc,,PLAY: Intergenerational Play,,2025-02-24 13:30:00+00:00
receNwSm0xyt7VKb9,,PLAY: Intergenerational Play,,2025-02-26 13:30:00+00:00
rec3LKZX7eHFLblmL,,PLAY: Intergenerational Play,,2025-02-27 13:30:00+00:00
recAAJet6EyHkrWNy,,PLAY: Intergenerational Play,,2025-02-28 13:30:00+00:00
rec4I0kufTjciJW6E,,PLAY: Intergenerational Play,,2025-03-03 13:30:00+00:00
rec1FOAw1XfuMfCUD,,PLAY: Intergenerational Play,,2025-03-05 13:30:00+00:00
rech8PY5MDL45kY0I,,PLAY: Intergenerational Play,,2025-03-10 13:30:00+00:00
recj5JPJ7xLPABF7k,,PLAY: Intergenerational Play,,2025-03-12 13:30:00+00:00
recDtwWANgCf9d3hT,,PLAY: Intergenerational Play,,2025-03-13 13:30:00+00:00
recZ0c9aXVh5lhko4,,PLAY: Intergenerational Play,,2025-03-14 13:30:00+00:00
recF3vRTTDQj4MQG3,,PLAY: Intergenerational Play,,2025-03-18 13:30:00+00:00
recNXdGgICPkVR5yQ,,PLAY: Intergenerational Play,,2025-03-19 10:00:00+00:00
rect39CxW6n7aqhil,,PLAY: Intergenerational Play,,2025-03-24 13:30:00+00:00
rec1Uu7gaBipmbxvV,,PLAY: Intergenerational Play,,2025-03-26 13:30:00+00:00
recnCBxwjBK6kjtfB,,PLAY: Intergenerational Play,,2025-03-26 13:30:00+00:00
recOKMzqf2BpbubFB,,PLAY: Intergenerational Play,,2025-03-27 13:30:00+00:00
recTsZPKRIsSfxQD0,,PLAY: Intergenerational Play,,2025-03-31 12:30:00+00:00
recAnna2iZ5VaSXkM,,PLAY: Intergenerational Play,,2025-04-02 12:30:00+00:00
reciosEH7E9qJUdnY,,PLAY: Intergenerational Play,,2025-04-02 12:30:00+00:00
recNawqoU6Tv87sxh,,PLAY: Intergenerational Play,,2025-04-22 12:30:00+00:00
recoaNFTtolFKrLOp,,PLAY: Intergenerational Play,,2025-04-24 12:30:00+00:00
recWqwVShC3SLHQ9E,,PLAY: Intergenerational Play,,2025-04-25 12:30:00+00:00
recg8JyxVXxBiVbFB,,PLAY: Intergenerational Play,,2025-04-28 12:45:00+00:00
recnvbFtELxk5rG0M,,PLAY: Intergenerational Play,,2025-04-29 12:30:00+00:00
recmoLNC2qWZH75QN,,PLAY: Intergenerational Play,,2025-04-30 12:30:00+00:00
rect2JT14Vct1gyOS,,PLAY: Intergenerational Play,,2025-05-01 12:15:00+00:00
recfrQEKxJ1PtVPQ2,,PLAY: Intergenerational Play,,2025-05-01 12:30:00+00:00
recnxVh5T0tkd8cyV,,PLAY: Intergenerational Play,,2025-05-01 12:30:00+00:00
recTxRaCPVg1DzgbK,,PLAY: Intergenerational Play,,2025-05-02 12:15:00+00:00
reck7N5y4pOyeb8la,,PLAY: Intergenerational Play,,2025-05-06 12:30:00+00:00
recAeY1a0UwkSXp1a,,PLAY: Intergenerational Play,,2025-05-07 12:45:00+00:00
recUrsLiaimXmoBGz,,PLAY: Intergenerational Play,,2025-05-08 12:30:00+00:00
recvwS1y4Fzd93TXq,,PLAY: Intergenerational Play,,2025-05-09 12:15:00+00:00
recZgG8ZoPwM3k9zs,,PLAY: Intergenerational Play,,2025-05-09 12:30:00+00:00
recH0et6RapGKOgHM,,PLAY: Intergenerational Play,,2025-05-13 12:30:00+00:00
recjDyvU3cvJ1Qauc,,PLAY: Intergenerational Play,,2025-05-14 12:30:00+00:00
recLCGMLm9yawq5Zp,,PLAY: Intergenerational Play,,2025-05-15 12:30:00+00:00
recbaOhlCa1Xm7spt,,PLAY: Intergenerational Play,,2025-05-20 12:30:00+00:00
recC2cUGGSY6rAvap,,PLAY: Intergenerational Play,,2025-05-21 12:30:00+00:00
recF3Ip158yvpAPGZ,,PLAY: Intergenerational Play,,2025-05-22 12:30:00+00:00
rectgGIp3IbOcYVEM,,PLAY: Intergenerational Play,,2025-05-22 12:30:00+00:00
reccYsVOlVFLFSKK9,,PLAY: Intergenerational Play,,2025-05-23 12:15:00+00:00
rec5dQl3ZJq2B2obH,,PLAY: Intergenerational Play,,2025-05-23 12:30:00+00:00
recryGI3AYkCGb8Sf,,PLAY: Intergenerational Play,,2025-05-30 12:30:00+00:00
rech8oawb4M6zi0ZF,,PLAY: Intergenerational Play,,2025-06-02 12:30:00+00:00
recRRmJzy0TA1kaTH,,PLAY: Intergenerational Play,,2025-06-04 12:30:00+00:00
recU9KfjqqKsk86u6,,PLAY: Intergenerational Play,,2025-06-04 12:30:00+00:00
recRwksXuZl89380G,,PLAY: Intergenerational Play,,2025-06-05 12:30:00+00:00
rec6vHPw6KXyiShD2,,PLAY: Intergenerational Play,,2025-06-06 12:30:00+00:00
rechHU1PVyWuQECn2,,PLAY: Intergenerational Play,,2025-06-06 12:30:00+00:00
rechRTU3FLZsa1FJz,,PLAY: Intergenerational Play,,2025-06-09 12:45:00+00:00
recL53gp1RVJnXQHr,,PLAY: Intergenerational Play,,2025-06-10 12:30:00+00:00
recmnlOoT5GP0hMIR,,PLAY: Intergenerational Play,,2025-06-10 12:30:00+00:00
rec3GZeYdSFNHHzaI,,PLAY: Intergenerational Play,,2025-06-12 12:30:00+00:00
rec4DOtiQ0vNEqNYV,,PLAY: Intergenerational Play,,2025-06-12 12:30:00+00:00
recBfK84XpghLFdKd,,PLAY: Intergenerational Play,,2025-06-13 12:15:00+00:00
recDLp5T7YvBfU4kd,,PLAY: Intergenerational Play,,2025-06-13 12:30:00+00:00
recQXXhaAvogqzgQ0,,PLAY: Intergenerational Play,,2025-06-13 12:30:00+00:00
recbvYAe3vRzi9m3l,,PLAY: Intergenerational Play,,2025-06-13 12:30:00+00:00
recwOxhZQzFVlzfoJ,,PLAY: Intergenerational Play,,2025-06-16 12:45:00+00:00
rec8p2YTWMKUHCh7J,,PLAY: Intergenerational Play,,2025-06-18 12:30:00+00:00
receLmBOPJYQmckvA,,PLAY: Intergenerational Play,,2025-06-18 12:30:00+00:00
recQBsY2OlNCAjzJJ,,PLAY: Intergenerational Play,,2025-06-19 12:30:00+00:00
recWFsD1tn8ncebPr,,PLAY: Intergenerational Play,,2025-06-19 12:30:00+00:00
recRMxdgV00Btqttu,,PLAY: Intergenerational Play,,2025-06-20 12:15:00+00:00
rec2AxWUbwnvshN2r,,PLAY: Intergenerational Play,,2025-06-20 12:30:00+00:00
recUN7EYlOviGhm4g,,PLAY: Intergenerational Play,,2025-06-20 12:30:00+00:00
recsQpgwqXyhaOWRE,,PLAY: Intergenerational Play,,2025-06-23 12:45:00+00:00
recDnLPRafiVkYcD2,,PLAY: Intergenerational Play,,2025-06-24 12:30:00+00:00
recxjOLjkGQ8LfYlV,,PLAY: Intergenerational Play,,2025-06-24 12:30:00+00:00
rec14TeD169XyaDLS,,PLAY: Intergenerational Play,,2025-06-25 12:30:00+00:00
recMPhMg5wt86hqU1,,PLAY: Intergenerational Play,,2025-06-26 12:30:00+00:00
rec5h3TWeaEGP3xBM,,PLAY: Intergenerational Play,,2025-06-27 12:30:00+00:00
rec9FN5PoejySTUFv,,PLAY: Intergenerational Play,,2025-06-27 12:30:00+00:00
recgHNIn0akV2BUkB,,PLAY: Intergenerational Play,,2025-06-27 12:30:00+00:00
recyg9DDhAhIffLRQ,,PLAY: Intergenerational Play,,2025-06-27 12:30:00+00:00
rectwBmYQQyLOly35,,PLAY: Intergenerational Play,,2025-06-30 12:45:00+00:00
receIfIGJ0LqTyUEU,,PLAY: Intergenerational Play,,2025-07-02 12:30:00+00:00
recEUgcITitMeQ50Y,,PLAY: Intergenerational Play,,2025-07-03 12:30:00+00:00
recVYoO6uq1GFAyJo,,PLAY: Intergenerational Play,,2025-07-04 12:30:00+00:00
rec6RDRX6SHiT00dy,,PLAY: Intergenerational Play,,2025-07-11 12:30:00+00:00
recRRsMdhW9TCxu4C,,PLAY: Intergenerational Play,,2025-07-11 12:30:00+00:00
recRxPnncpmWzHdvv,,PLAY: Intergenerational Play,,2025-07-16 12:30:00+00:00
reccV8hcAW6y15v3M,,PLAY: Intergenerational Play,,2025-09-08 12:30:00+00:00
recUi5lwwsWKhCU8D,,PLAY: Intergenerational Play,,2025-09-11 12:30:00+00:00
recVVeL3YPmXCtzJr,,PLAY: Intergenerational Play,,2025-09-11 12:30:00+00:00
recuDrcZxS437SvPe,,PLAY: Intergenerational Play,,2025-09-15 12:30:00+00:00
reccIeKsSlAu0EsRd,,PLAY: Intergenerational Play,,2025-09-16 12:30:00+00:00
recQ1TZ8i3XUPH8yY,,PLAY: Intergenerational Play,,2025-09-18 12:30:00+00:00
recE9y2G19E6WKIi9,,PLAY: Intergenerational Play,,2025-09-22 12:30:00+00:00
reckh25vkQo1gWNXa,,PLAY: Intergenerational Play,,2025-09-23 12:30:00+00:00
recX367GV3DmS0F5B,,PLAY: Intergenerational Play,,2025-09-26 09:30:00+00:00
recsfLepirLhFXZHw,,PLAY: Intergenerational Play,,2025-09-29 12:30:00+00:00
recKwhv1Z1st3wQZG,,PLAY: Intergenerational Play,,2025-09-30 12:30:00+00:00
recSDU8z1jRezPRmC,,PLAY: Intergenerational Play,,2025-09-30 12:30:00+00:00
recdrl93P66NeIbR3,,PLAY: Intergenerational Play,,2025-10-02 12:30:00+00:00
rec4sucyqF4op7y03,,PLAY: Intergenerational Play,,2025-10-06 12:30:00+00:00
recJFY7dlt4rcUcTw,,PLAY: Intergenerational Play,,2025-10-07 12:30:00+00:00
recb0PaU6UTIu8hCX,,PLAY: Intergenerational Play,,2025-10-07 12:30:00+00:00
recpixnNFe8gVAaSR,,PLAY: Intergenerational Play,,2025-10-10 12:30:00+00:00
recSdEAYzoWUhFLGf,,PLAY: Intergenerational Play,,2025-10-14 12:30:00+00:00
recxSR7yrLhM2ugsK,,PLAY: Intergenerational Play,,2025-10-14 12:30:00+00:00
recafH4xgakjVSOqe,,PLAY: Intergenerational Play,,2025-10-15 12:30:00+00:00
recwEQltfPyfWDcoX,,PLAY: Intergenerational Play,,2025-10-16 12:30:00+00:00
recOmDB92VJ2u0KOo,,PLAY: Intergenerational Play,,2025-10-21 12:30:00+00:00
reczjouyAytIz6AXo,,PLAY: Intergenerational Play,,2025-10-21 12:30:00+00:00
recoVB9TgXWYswac1,,PLAY: Intergenerational Play,,2025-10-23 12:30:00+00:00
recTQePNkhzicOYQr,,PLAY: Intergenerational Play,,2025-11-04 13:30:00+00:00
reckjZbwk1jNrcxWL,,PLAY: Intergenerational Play,,2025-11-06 13:30:00+00:00
recHHWu8uv1upBsJ2,,PLAY: Intergenerational Play,,2025-11-19 13:30:00+00:00
recYB65kaYaNUFyXs,,PLAY: Intergenerational Play,,2025-11-21 13:30:00+00:00
reciErDuqZs1rXDIo,,A Screen Near You - Cinema for All (grassroots development and screening),,2025-04-04 15:00:00+00:00
recNBV9hkyN7xmFZ8,,A Screen Near You - Cinema for All (grassroots development and screening),,2025-04-24 15:30:00+00:00
rec1bNNiGe8jrRZ8Y,,A Screen Near You - Cinema for All (grassroots development and screening),,2025-04-28 12:30:00+00:00
recebYSHjVqV8jCYI,,A Screen Near You - Cinema for All (grassroots development and screening),,2025-05-08 15:30:00+00:00
recSGfqZRYePkEW3r,,A Screen Near You - Cinema for All (grassroots development and screening),,2025-05-22 15:30:00+00:00
recCi6UTIUJ9lMV4K,,Our Patch - Community Trips - Bradford South,,2025-08-06 13:00:00+00:00
recTtX50QYtO13AVk,,Our Patch - Community Trips - Bradford South,,2025-09-06 18:00:00+00:00
recUaynVUiOa9GimS,,Our Patch - Community Trips - Bradford South,,2025-09-20 11:00:00+00:00
recn6qsqstvavte1x,,Our Patch - Community Trips - Bradford South,,2025-09-26 17:00:00+00:00
recjunXiHXB6CvAZ4,,zz - Beacon - Non-project related venue activity,,2025-05-21 11:00:00+00:00
recQCJlUooK2WU2S1,,zz - Beacon - Non-project related venue activity,,2025-05-22 11:00:00+00:00
receYJRlSJT6eQsHP,,zz - Beacon - Non-project related venue activity,,2025-07-10 11:00:00+00:00
rec7yCYAXXKBmJQA7,,zz - Beacon - Non-project related venue activity,,2025-07-12 11:30:00+00:00
recqFfDjJGerFNom3,,Loud and Proud Dohl Drumming,,2025-04-12 10:00:00+00:00
recEWU4reumpDgaus,,Loud and Proud Dohl Drumming,,2025-04-12 10:30:00+00:00
recZRAOdTuhJF8v88,,Loud and Proud Dohl Drumming,,2025-07-19 11:30:00+00:00
recCWAWFFQ9U3KSVW,,Loud and Proud Dohl Drumming,,2025-07-19 12:00:00+00:00
rec76pbpWe06HJ9qs,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-06 08:45:00+00:00
rec8qeOdE0ADquGgQ,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-07 09:30:00+00:00
rec2rLnS1WuUvWs2R,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-09 12:30:00+00:00
receit7z8nDWtQQcI,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-13 08:45:00+00:00
recU5HLeWh4jGNhl5,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-14 09:30:00+00:00
reclvfnhAKUTxjWO4,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-16 12:30:00+00:00
recJCPippwEuiATUS,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-20 08:45:00+00:00
recNrCCUMkuyjwRkc,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-21 09:30:00+00:00
recWMifxOJvCs1hv7,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-23 12:30:00+00:00
recDp5Qx6TEC74C3g,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-27 08:45:00+00:00
recjiPOpP4DLNLt3o,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-28 09:30:00+00:00
recr2aE5uxA2SC6LB,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-05-30 12:30:00+00:00
recduQNBvDagFAPHU,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-03 08:45:00+00:00
recDWIOmoYxqlDI2D,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-04 09:30:00+00:00
recze2LFda8A9X6Fn,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-06 12:30:00+00:00
recvchm46e5mvABpx,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-10 08:45:00+00:00
recxlFaptVnMLnHvk,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-11 09:30:00+00:00
reca95kpejY6LxG2n,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-13 12:30:00+00:00
recsCBUlO1YUeCoGp,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-17 08:45:00+00:00
recCBD1V3UIvaNalH,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-18 09:30:00+00:00
rec9MpilHJED43RR8,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-20 12:30:00+00:00
rec2EQ8AUEMcARtd9,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-24 08:45:00+00:00
recXrqvOJEoPAe6Kn,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-25 09:30:00+00:00
recAOhoo3v2FytQYX,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-06-27 12:30:00+00:00
recCHpRLlkhc59DD1,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-01 08:45:00+00:00
recvDq5ZvghePK3KE,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-02 09:30:00+00:00
rec4zxpFLbeDlPr0m,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-04 12:30:00+00:00
recFyLHPzwTU6bnol,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-08 08:45:00+00:00
rectixH26LheDiSiS,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-09 09:30:00+00:00
recJyHRhhScyT7jBF,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-11 12:30:00+00:00
rec87ojuy2Aek00U5,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-16 09:00:00+00:00
recIxkBDVPnJeSHEI,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-23 09:00:00+00:00
recQWnJKYZi9FOEnL,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-25 09:00:00+00:00
recWS0DHV8h2GdEeo,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-26 11:00:00+00:00
recXVbwVfx3o2YBzC,,"So Far, So Good (Yorkshire Dance, as part of BD FEST)",,2025-07-26 13:00:00+00:00
rec3DrSpz9aJn0vMF,,Cultural Learning Steering Group,,2024-09-20 15:00:00+00:00
recrx61N2KrbRVdZq,,Cultural Learning Steering Group,,2024-10-18 15:00:00+00:00
recPjZPjFn86IsRJ7,,Cultural Learning Steering Group,,2024-11-15 16:00:00+00:00
rec48E1QdNkTYcvxq,,Cultural Learning Steering Group,,2024-12-13 16:00:00+00:00
recmyaFpeXxaiI3Od,,Cultural Learning Steering Group,,2025-01-17 16:00:00+00:00
recgt6UAmXKLOuPE4,,Cultural Learning Steering Group,,2025-02-28 16:00:00+00:00
recY42CmZ3RYTVNt2,,Cultural Learning Steering Group,,2025-04-25 15:00:00+00:00
recdWsJTnaliXGRXB,,Cultural Learning Steering Group,,2025-06-13 15:00:00+00:00
recJSlB4RFOTIlxjg,,Cultural Learning Steering Group,,2025-07-18 15:00:00+00:00
rec70qK2lhEyERo9q,,Cultural Learning Steering Group,,2025-09-19 15:00:00+00:00
recEYCr3EK3mj7mUz,,Cultural Learning Steering Group,,2025-10-17 15:00:00+00:00
recRksaMgy1zKkDG5,,Cultural Learning Steering Group,,2025-11-21 16:00:00+00:00
recsnHdaNnazPyg7Q,,Cultural Learning Steering Group,,2025-12-19 16:00:00+00:00
recQZtc5LfEgVnXED,,BD: Is LIT 2025,,2025-11-07 15:00:00+00:00
recl6E9RHryZZSrdz,,BD: Is LIT 2025,,2025-11-07 17:00:00+00:00
recaFjL5nMyIDxaQn,,BD: Is LIT 2025,,2025-11-08 12:00:00+00:00
reca4XdsFwMWAsa0X,,BD: Is LIT 2025,,2025-11-09 12:00:00+00:00
recilt7LcwMaRgOMr,,BD: Is LIT 2025,,2025-11-13 12:00:00+00:00
recrDZVSua1VCrVCL,,BD: Is LIT 2025,,2025-11-14 12:00:00+00:00
rec7Qvu5BsYrFRx3J,,BD: Is LIT 2025,,2025-11-15 12:00:00+00:00
recTekURJkbbkPI7W,,BD: Is LIT 2025,,2025-11-16 12:00:00+00:00
recA4MdEL7CBGpvy1,,Nisbet Road Tailor's Shop,,2025-09-30 23:00:00+00:00
recrHdedhHPXPaiSz,,Nisbet Road Tailor's Shop,,2025-10-31 12:00:00+00:00
recoiYBhCGpDH7J18,,Nisbet Road Tailor's Shop,,2025-10-31 16:00:00+00:00
recdbx4Nt0IK09nIZ,,Nisbet Road Tailor's Shop,,2025-11-01 12:00:00+00:00
recd83HGp6Didp1ch,,Nisbet Road Tailor's Shop,,2025-11-02 12:00:00+00:00
rechzhpb7ARRAACl7,,Nisbet Road Tailor's Shop,,2025-11-06 12:00:00+00:00
recMlfLZO6AexbQ6K,,Nisbet Road Tailor's Shop,,2025-11-07 12:00:00+00:00
recWtG3Wq8Pe49l4v,,Nisbet Road Tailor's Shop,,2025-11-08 12:00:00+00:00
recJEAvtr8YnQcT0Y,,Nisbet Road Tailor's Shop,,2025-11-09 12:00:00+00:00
rec0Jc2rUVh99xWLl,,Nisbet Road Tailor's Shop,,2025-11-13 12:00:00+00:00
recAd5Mh6IgQBuMmL,,Nisbet Road Tailor's Shop,,2025-11-13 16:00:00+00:00
recTuKhr7bhGEG3B5,,Nisbet Road Tailor's Shop,,2025-11-13 17:00:00+00:00
recVLyZUzuRRBSOD4,,Nisbet Road Tailor's Shop,,2025-11-14 12:00:00+00:00
recNBwMxLJ1lcG0E2,,Nisbet Road Tailor's Shop,,2025-11-15 12:00:00+00:00
rec8eM141jo3Y0pM8,,Nisbet Road Tailor's Shop,,2025-11-16 12:00:00+00:00
recJ7RgCI5xPiqNnD,,Nisbet Road Tailor's Shop,,2025-11-20 12:00:00+00:00
rectYxccrXBNAJQtP,,Nisbet Road Tailor's Shop,,2025-11-20 14:00:00+00:00
recNd3NqJbCojmilX,,Nisbet Road Tailor's Shop,,2025-11-20 15:00:00+00:00
reccZOcmKPzPw7DmX,,Nisbet Road Tailor's Shop,,2025-11-21 12:00:00+00:00
recK7Z3AABUtdH2Jz,,Nisbet Road Tailor's Shop,,2025-11-22 12:00:00+00:00
recW9AX1Ab2YSCoJf,,Nisbet Road Tailor's Shop,,2025-11-23 12:00:00+00:00
rec08tNShGtM2AiRh,,Ark,,2025-08-19 13:30:00+00:00
rec9psWbipyghTWDp,,Ark,,2025-08-19 17:00:00+00:00
rec0uk5urk2iGUNh6,,Ark,,2025-08-20 15:30:00+00:00
recXqeSWvIRv9LWqb,,Ark,,2025-08-21 11:00:00+00:00
recm2l7HECVNhUKib,,Ark,,2025-08-21 16:00:00+00:00
recga4rzoxaChRoXu,,Ark,,2025-08-23 09:00:00+00:00
recpHqlEYX4Q0pDMf,,Ark,,2025-08-23 10:30:00+00:00
rec6OsE1iXFMXdjU2,,Ark,,2025-08-24 09:00:00+00:00
recBoIwQTfnV5xhXf,,Ark,,2025-08-25 17:00:00+00:00
rec0VVJHzdhAy9OfB,,Ark,,2025-08-25 23:00:00+00:00
recshnEYw3cjoy2Om,,Ark,,2025-08-26 13:30:00+00:00
recjWmmapgxbu1uA9,,Ark,,2025-08-26 14:00:00+00:00
recu3fdSYsou8O239,,Ark,,2025-08-26 17:30:00+00:00
reciIElbDwcOIwzOZ,,Ark,,2025-08-27 08:00:00+00:00
recZI7Jic0Y3Bcbng,,Ark,,2025-08-27 11:00:00+00:00
recq5kDPCPMuamOJu,,Ark,,2025-08-27 17:30:00+00:00
recemYm5IfAbV1HRn,,Ark,,2025-08-28 12:00:00+00:00
recrrDg6UcoPwM9Vl,,Ark,,2025-08-28 17:30:00+00:00
recxsRWtuQsoW4Ih0,,Ark,,2025-08-28 23:00:00+00:00
recfqN8IaNym0TD7g,,Ark,,2025-08-29 17:00:00+00:00
recZaYESwaXPMtbQh,,Ark,,2025-09-04 17:00:00+00:00
recpVZeK8EwYG5X6Q,,Ark,,2025-09-04 18:00:00+00:00
recHS4eqJhIG15lkt,,Our Patch - Creative Flare Clayton,,2025-06-26 08:30:00+00:00
recxmzB0aGBFlqQDB,,Our Patch - Creative Flare Clayton,,2025-07-03 08:30:00+00:00
reclQYCRRZqt0Sw1J,,Our Patch - Creative Flare Clayton,,2025-07-17 08:30:00+00:00
rec69fzmAhkHJ86xQ,,Our Patch - Creative Flare Clayton,,2025-07-24 08:30:00+00:00
recWugufZx2mL2WyN,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 10:00:00+00:00
rec3XZbOv1NIcsaoo,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
rec3uf2aDCWzLhu4q,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
rec4wYXZHGui2FGfr,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
recGpiF4yP5A2z37P,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
recOyXHzSm5xlBuiD,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
recQzkkJApsBmdYhu,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
recrFzY8n0pryJE1C,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
recxw8baC5ciFXo32,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 12:00:00+00:00
recyXl6bHCcMOjev6,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 15:00:00+00:00
recYYBK7cIGft0Bxy,,The Big Beacon Family Welcome (Wibsey),,2025-04-11 16:30:00+00:00
recjq8XpaqsZeyZio,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 11:00:00+00:00
recI8jJ0YkVpVsoSw,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recMhefM5zVVe5t2J,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recV8B0hghbyn1CUU,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recX0MUi8KcksR4mJ,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recbX1cZ4lpvMF6RC,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recc2l15NUkTU1c7w,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recchmfDayUsEXuZ7,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recfLrBX6fcqdDAAm,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recrVA41FRnvekPkY,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
recuQlBCTheQB4nQG,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 12:00:00+00:00
rec3q1c7Zur2s9ZWB,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 13:00:00+00:00
recTPUY1rs8hDmd48,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 13:00:00+00:00
recZpTgbAwtTnH6T4,,The Big Beacon Family Welcome - Cliffe Castle,,2025-07-12 16:00:00+00:00
recHrwH8bM5B5mBgq,,Bradford StoryHub Drop In,,2025-08-10 11:00:00+00:00
recJxcEZ3ZdNqe1OT,,Bradford StoryHub Drop In,,2025-09-02 09:00:00+00:00
recjMhsbmr8oKLj4d,,Launchpad Music Industry Careers Day,,2025-06-25 08:15:00+00:00
rec2YpX501cuThE4L,,Launchpad Music Industry Careers Day,,2025-06-25 09:30:00+00:00
recPB14nI6EkWBMwh,,Launchpad Music Industry Careers Day,,2025-06-25 10:15:00+00:00
recm4Pqcdo5G9cOai,,Launchpad Music Industry Careers Day,,2025-06-25 11:45:00+00:00
recPjoNPayUCAkSOE,,Launchpad Music Industry Careers Day,,2025-06-25 12:30:00+00:00
recSvc4wZexoIbO2I,,On Yer Bike,,2025-09-10 13:00:00+00:00
recbv9261Z4CE3T8d,,On Yer Bike,,2025-09-11 13:00:00+00:00
recPTf3RQh1QVDd98,,On Yer Bike,,2025-09-12 13:00:00+00:00
recQQxVwz4ol6XDiW,,On Yer Bike,,2025-09-13 09:00:00+00:00
recsAvgGTrodhvsMF,,On Yer Bike,,2025-09-14 11:00:00+00:00
recmehU1gwjxaR9gv,,Cocoa Butter Club,,2025-08-30 19:50:00+00:00
recSno43f8elnO1yf,,Cocoa Butter Club,,2025-08-30 20:10:00+00:00
recDVEZVKrQUYHiXU,,Cocoa Butter Club,,2025-08-30 20:45:00+00:00
recFcIODQdcIPhkBa,,Peace Picnics,,2025-05-04 10:00:00+00:00
reccjiJUABGf1fTC5,,Peace Picnics,,2025-06-21 10:00:00+00:00
rec4TUoHjbTm90xvT,,Peace Picnics,,2025-07-20 10:00:00+00:00
recIqcrVjFigZpIgU,,Peace Picnics,,2025-09-07 10:30:00+00:00
